"VMName","MetricId","TimestampUtc","SampleIntervalSeconds","RawValue","ConvertedValue","Unit","Disk instance","SegmentLevel","SegmentIntervalMinutes"
"Test","cpu.ready.summation","8/20/2026 2:30:20 AM","20","21","1.05","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 2:30:40 AM","20","40","2","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 2:31:00 AM","20","24","1.2","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 2:31:20 AM","20","48","2.4","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 2:31:40 AM","20","88","4.4","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 2:32:00 AM","20","67","3.35","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 2:32:20 AM","20","71","3.55","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 2:32:40 AM","20","69","3.45","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 2:33:00 AM","20","87","4.35","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 2:33:20 AM","20","66","3.3","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 2:33:40 AM","20","68","3.4","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 2:34:00 AM","20","70","3.5","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 2:34:20 AM","20","80","4","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 2:34:40 AM","20","73","3.65","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 2:35:00 AM","20","68","3.4","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 2:35:20 AM","20","52","2.6","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 2:35:40 AM","20","64","3.2","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 2:36:00 AM","20","53","2.65","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 2:36:20 AM","20","70","3.5","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 2:36:40 AM","20","76","3.8","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 2:37:00 AM","20","79","3.95","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 2:37:20 AM","20","80","4","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 2:37:40 AM","20","97","4.85","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 2:38:00 AM","20","75","3.75","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 2:38:20 AM","20","75","3.75","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 2:38:40 AM","20","61","3.05","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 2:39:00 AM","20","94","4.7","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 2:39:20 AM","20","106","5.3","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 2:39:40 AM","20","109","5.45","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 2:40:00 AM","20","142","7.1","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 2:40:20 AM","20","148","7.4","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 2:40:40 AM","20","135","6.75","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 2:41:00 AM","20","101","5.05","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 2:41:20 AM","20","92","4.6","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 2:41:40 AM","20","120","6","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 2:42:00 AM","20","152","7.6","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 2:42:20 AM","20","106","5.3","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 2:42:40 AM","20","84","4.2","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 2:43:00 AM","20","136","6.8","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 2:43:20 AM","20","123","6.15","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 2:43:40 AM","20","101","5.05","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 2:44:00 AM","20","69","3.45","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 2:44:20 AM","20","95","4.75","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 2:44:40 AM","20","86","4.3","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 2:45:00 AM","20","83","4.15","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 2:45:20 AM","20","72","3.6","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 2:45:40 AM","20","103","5.15","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 2:46:00 AM","20","35","1.75","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 2:46:20 AM","20","60","3","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 2:46:40 AM","20","58","2.9","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 2:47:00 AM","20","72","3.6","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 2:47:20 AM","20","104","5.2","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 2:47:40 AM","20","99","4.95","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 2:48:00 AM","20","43","2.15","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 2:48:20 AM","20","27","1.35","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 2:48:40 AM","20","102","5.1","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 2:49:00 AM","20","94","4.7","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 2:49:20 AM","20","96","4.8","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 2:49:40 AM","20","92","4.6","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 2:50:00 AM","20","73","3.65","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 2:50:20 AM","20","29","1.45","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 2:50:40 AM","20","27","1.35","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 2:51:00 AM","20","115","5.75","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 2:51:20 AM","20","95","4.75","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 2:51:40 AM","20","93","4.65","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 2:52:00 AM","20","78","3.9","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 2:52:20 AM","20","91","4.55","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 2:52:40 AM","20","100","5","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 2:53:00 AM","20","87","4.35","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 2:53:20 AM","20","79","3.95","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 2:53:40 AM","20","88","4.4","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 2:54:00 AM","20","88","4.4","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 2:54:20 AM","20","107","5.35","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 2:54:40 AM","20","82","4.1","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 2:55:00 AM","20","100","5","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 2:55:20 AM","20","70","3.5","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 2:55:40 AM","20","82","4.1","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 2:56:00 AM","20","75","3.75","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 2:56:20 AM","20","77","3.85","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 2:56:40 AM","20","82","4.1","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 2:57:00 AM","20","80","4","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 2:57:20 AM","20","105","5.25","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 2:57:40 AM","20","84","4.2","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 2:58:00 AM","20","105","5.25","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 2:58:20 AM","20","73","3.65","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 2:58:40 AM","20","57","2.85","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 2:59:00 AM","20","67","3.35","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 2:59:20 AM","20","50","2.5","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 2:59:40 AM","20","88","4.4","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:00:00 AM","20","56","2.8","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:00:20 AM","20","63","3.15","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:00:40 AM","20","60","3","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:01:00 AM","20","142","7.1","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:01:20 AM","20","113","5.65","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:01:40 AM","20","64","3.2","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:02:00 AM","20","129","6.45","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:02:20 AM","20","112","5.6","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:02:40 AM","20","69","3.45","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:03:00 AM","20","105","5.25","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:03:20 AM","20","75","3.75","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:03:40 AM","20","114","5.7","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:04:00 AM","20","66","3.3","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:04:20 AM","20","106","5.3","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:04:40 AM","20","117","5.85","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:05:00 AM","20","97","4.85","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:05:20 AM","20","75","3.75","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:05:40 AM","20","73","3.65","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:06:00 AM","20","89","4.45","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:06:20 AM","20","70","3.5","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:06:40 AM","20","67","3.35","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:07:00 AM","20","144","7.2","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:07:20 AM","20","168","8.4","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:07:40 AM","20","119","5.95","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:08:00 AM","20","83","4.15","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:08:20 AM","20","102","5.1","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:08:40 AM","20","68","3.4","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:09:00 AM","20","75","3.75","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:09:20 AM","20","89","4.45","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:09:40 AM","20","54","2.7","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:10:00 AM","20","78","3.9","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:10:20 AM","20","57","2.85","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:10:40 AM","20","17","0.85","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:11:00 AM","20","16","0.8","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:11:20 AM","20","31","1.55","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:11:40 AM","20","76","3.8","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:12:00 AM","20","74","3.7","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:12:20 AM","20","66","3.3","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:12:40 AM","20","70","3.5","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:13:00 AM","20","61","3.05","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:13:20 AM","20","75","3.75","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:13:40 AM","20","96","4.8","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:14:00 AM","20","125","6.25","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:14:20 AM","20","174","8.7","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:14:40 AM","20","137","6.85","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:15:00 AM","20","124","6.2","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:15:20 AM","20","74","3.7","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:15:40 AM","20","88","4.4","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:16:00 AM","20","103","5.15","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:16:20 AM","20","56","2.8","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:16:40 AM","20","120","6","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:17:00 AM","20","69","3.45","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:17:20 AM","20","105","5.25","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:17:40 AM","20","74","3.7","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:18:00 AM","20","71","3.55","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:18:20 AM","20","69","3.45","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:18:40 AM","20","83","4.15","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:19:00 AM","20","51","2.55","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:19:20 AM","20","39","1.95","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:19:40 AM","20","98","4.9","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:20:00 AM","20","86","4.3","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:20:20 AM","20","86","4.3","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:20:40 AM","20","91","4.55","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:21:00 AM","20","79","3.95","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:21:20 AM","20","107","5.35","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:21:40 AM","20","67","3.35","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:22:00 AM","20","64","3.2","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:22:20 AM","20","78","3.9","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:22:40 AM","20","99","4.95","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:23:00 AM","20","70","3.5","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:23:20 AM","20","74","3.7","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:23:40 AM","20","67","3.35","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:24:00 AM","20","70","3.5","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:24:20 AM","20","80","4","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:24:40 AM","20","101","5.05","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:25:00 AM","20","50","2.5","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:25:20 AM","20","80","4","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:25:40 AM","20","102","5.1","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:26:00 AM","20","132","6.6","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:26:20 AM","20","104","5.2","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:26:40 AM","20","66","3.3","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:27:00 AM","20","104","5.2","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:27:20 AM","20","133","6.65","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:27:40 AM","20","129","6.45","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:28:00 AM","20","121","6.05","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:28:20 AM","20","146","7.3","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:28:40 AM","20","146","7.3","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:29:00 AM","20","141","7.05","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:29:20 AM","20","142","7.1","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:29:40 AM","20","139","6.95","millisecond","","n/a","0"
"Test","cpu.ready.summation","8/20/2026 3:30:00 AM","20","158","7.9","millisecond","","n/a","0"
"Test","cpu.usage.average","8/20/2026 2:30:20 AM","20","0.409999996423721","0.409999996423721","%","","n/a","0"
"Test","cpu.usage.average","8/20/2026 2:30:40 AM","20","0.550000011920929","0.550000011920929","%","","n/a","0"
"Test","cpu.usage.average","8/20/2026 2:31:00 AM","20","0.419999986886978","0.419999986886978","%","","n/a","0"
"Test","cpu.usage.average","8/20/2026 2:31:20 AM","20","0.419999986886978","0.419999986886978","%","","n/a","0"
"Test","cpu.usage.average","8/20/2026 2:31:40 AM","20","0.509999990463257","0.509999990463257","%","","n/a","0"
"Test","cpu.usage.average","8/20/2026 2:32:00 AM","20","0.529999971389771","0.529999971389771","%","","n/a","0"
"Test","cpu.usage.average","8/20/2026 2:32:20 AM","20","0.469999998807907","0.469999998807907","%","","n/a","0"
"Test","cpu.usage.average","8/20/2026 2:32:40 AM","20","0.519999980926514","0.519999980926514","%","","n/a","0"
"Test","cpu.usage.average","8/20/2026 2:33:00 AM","20","0.419999986886978","0.419999986886978","%","","n/a","0"
"Test","cpu.usage.average","8/20/2026 2:33:20 AM","20","0.479999989271164","0.479999989271164","%","","n/a","0"
"Test","cpu.usage.average","8/20/2026 2:33:40 AM","20","0.469999998807907","0.469999998807907","%","","n/a","0"
"Test","cpu.usage.average","8/20/2026 2:34:00 AM","20","0.349999994039536","0.349999994039536","%","","n/a","0"
"Test","cpu.usage.average","8/20/2026 2:34:20 AM","20","0.490000009536743","0.490000009536743","%","","n/a","0"
"Test","cpu.usage.average","8/20/2026 2:34:40 AM","20","0.419999986886978","0.419999986886978","%","","n/a","0"
"Test","cpu.usage.average","8/20/2026 2:35:00 AM","20","0.469999998807907","0.469999998807907","%","","n/a","0"
"Test","cpu.usage.average","8/20/2026 2:35:20 AM","20","0.400000005960464","0.400000005960464","%","","n/a","0"
"Test","cpu.usage.average","8/20/2026 2:35:40 AM","20","0.400000005960464","0.400000005960464","%","","n/a","0"
"Test","cpu.usage.average","8/20/2026 2:36:00 AM","20","0.400000005960464","0.400000005960464","%","","n/a","0"
"Test","cpu.usage.average","8/20/2026 2:36:20 AM","20","0.46000000834465","0.46000000834465","%","","n/a","0"
"Test","cpu.usage.average","8/20/2026 2:36:40 AM","20","0.589999973773956","0.589999973773956","%","","n/a","0"
"Test","cpu.usage.average","8/20/2026 2:37:00 AM","20","0.449999988079071","0.449999988079071","%","","n/a","0"
"Test","cpu.usage.average","8/20/2026 2:37:20 AM","20","0.579999983310699","0.579999983310699","%","","n/a","0"
"Test","cpu.usage.average","8/20/2026 2:37:40 AM","20","0.379999995231628","0.379999995231628","%","","n/a","0"
"Test","cpu.usage.average","8/20/2026 2:38:00 AM","20","0.469999998807907","0.469999998807907","%","","n/a","0"
"Test","cpu.usage.average","8/20/2026 2:38:20 AM","20","0.970000028610229","0.970000028610229","%","","n/a","0"
"Test","cpu.usage.average","8/20/2026 2:38:40 AM","20","0.400000005960464","0.400000005960464","%","","n/a","0"
"Test","cpu.usage.average","8/20/2026 2:39:00 AM","20","0.519999980926514","0.519999980926514","%","","n/a","0"
"Test","cpu.usage.average","8/20/2026 2:39:20 AM","20","0.430000007152557","0.430000007152557","%","","n/a","0"
"Test","cpu.usage.average","8/20/2026 2:39:40 AM","20","0.529999971389771","0.529999971389771","%","","n/a","0"
"Test","cpu.usage.average","8/20/2026 2:40:00 AM","20","0.479999989271164","0.479999989271164","%","","n/a","0"
"Test","cpu.usage.average","8/20/2026 2:40:20 AM","20","0.400000005960464","0.400000005960464","%","","n/a","0"
"Test","cpu.usage.average","8/20/2026 2:40:40 AM","20","0.490000009536743","0.490000009536743","%","","n/a","0"
"Test","cpu.usage.average","8/20/2026 2:41:00 AM","20","0.469999998807907","0.469999998807907","%","","n/a","0"
"Test","cpu.usage.average","8/20/2026 2:41:20 AM","20","0.469999998807907","0.469999998807907","%","","n/a","0"
"Test","cpu.usage.average","8/20/2026 2:41:40 AM","20","0.540000021457672","0.540000021457672","%","","n/a","0"
"Test","cpu.usage.average","8/20/2026 2:42:00 AM","20","0.479999989271164","0.479999989271164","%","","n/a","0"
"Test","cpu.usage.average","8/20/2026 2:42:20 AM","20","0.430000007152557","0.430000007152557","%","","n/a","0"
"Test","cpu.usage.average","8/20/2026 2:42:40 AM","20","0.400000005960464","0.400000005960464","%","","n/a","0"
"Test","cpu.usage.average","8/20/2026 2:43:00 AM","20","0.449999988079071","0.449999988079071","%","","n/a","0"
"Test","cpu.usage.average","8/20/2026 2:43:20 AM","20","0.589999973773956","0.589999973773956","%","","n/a","0"
"Test","cpu.usage.average","8/20/2026 2:43:40 AM","20","0.550000011920929","0.550000011920929","%","","n/a","0"
"Test","cpu.usage.average","8/20/2026 2:44:00 AM","20","0.479999989271164","0.479999989271164","%","","n/a","0"
"Test","cpu.usage.average","8/20/2026 2:44:20 AM","20","0.46000000834465","0.46000000834465","%","","n/a","0"
"Test","cpu.usage.average","8/20/2026 2:44:40 AM","20","0.5","0.5","%","","n/a","0"
"Test","cpu.usage.average","8/20/2026 2:45:00 AM","20","0.579999983310699","0.579999983310699","%","","n/a","0"
"Test","cpu.usage.average","8/20/2026 2:45:20 AM","20","0.479999989271164","0.479999989271164","%","","n/a","0"
"Test","cpu.usage.average","8/20/2026 2:45:40 AM","20","0.779999971389771","0.779999971389771","%","","n/a","0"
"Test","cpu.usage.average","8/20/2026 2:46:00 AM","20","0.529999971389771","0.529999971389771","%","","n/a","0"
"Test","cpu.usage.average","8/20/2026 2:46:20 AM","20","0.509999990463257","0.509999990463257","%","","n/a","0"
"Test","cpu.usage.average","8/20/2026 2:46:40 AM","20","0.600000023841858","0.600000023841858","%","","n/a","0"
"Test","cpu.usage.average","8/20/2026 2:47:00 AM","20","0.5","0.5","%","","n/a","0"
"Test","cpu.usage.average","8/20/2026 2:47:20 AM","20","0.689999997615814","0.689999997615814","%","","n/a","0"
"Test","cpu.usage.average","8/20/2026 2:47:40 AM","20","0.490000009536743","0.490000009536743","%","","n/a","0"
"Test","cpu.usage.average","8/20/2026 2:48:00 AM","20","0.469999998807907","0.469999998807907","%","","n/a","0"
"Test","cpu.usage.average","8/20/2026 2:48:20 AM","20","0.569999992847443","0.569999992847443","%","","n/a","0"
"Test","cpu.usage.average","8/20/2026 2:48:40 AM","20","0.400000005960464","0.400000005960464","%","","n/a","0"
"Test","cpu.usage.average","8/20/2026 2:49:00 AM","20","0.5","0.5","%","","n/a","0"
"Test","cpu.usage.average","8/20/2026 2:49:20 AM","20","0.419999986886978","0.419999986886978","%","","n/a","0"
"Test","cpu.usage.average","8/20/2026 2:49:40 AM","20","0.419999986886978","0.419999986886978","%","","n/a","0"
"Test","cpu.usage.average","8/20/2026 2:50:00 AM","20","0.469999998807907","0.469999998807907","%","","n/a","0"
"Test","cpu.usage.average","8/20/2026 2:50:20 AM","20","0.439999997615814","0.439999997615814","%","","n/a","0"
"Test","cpu.usage.average","8/20/2026 2:50:40 AM","20","0.439999997615814","0.439999997615814","%","","n/a","0"
"Test","cpu.usage.average","8/20/2026 2:51:00 AM","20","0.479999989271164","0.479999989271164","%","","n/a","0"
"Test","cpu.usage.average","8/20/2026 2:51:20 AM","20","0.5","0.5","%","","n/a","0"
"Test","cpu.usage.average","8/20/2026 2:51:40 AM","20","0.519999980926514","0.519999980926514","%","","n/a","0"
"Test","cpu.usage.average","8/20/2026 2:52:00 AM","20","0.349999994039536","0.349999994039536","%","","n/a","0"
"Test","cpu.usage.average","8/20/2026 2:52:20 AM","20","0.569999992847443","0.569999992847443","%","","n/a","0"
"Test","cpu.usage.average","8/20/2026 2:52:40 AM","20","0.349999994039536","0.349999994039536","%","","n/a","0"
"Test","cpu.usage.average","8/20/2026 2:53:00 AM","20","0.579999983310699","0.579999983310699","%","","n/a","0"
"Test","cpu.usage.average","8/20/2026 2:53:20 AM","20","0.409999996423721","0.409999996423721","%","","n/a","0"
"Test","cpu.usage.average","8/20/2026 2:53:40 AM","20","0.469999998807907","0.469999998807907","%","","n/a","0"
"Test","cpu.usage.average","8/20/2026 2:54:00 AM","20","0.449999988079071","0.449999988079071","%","","n/a","0"
"Test","cpu.usage.average","8/20/2026 2:54:20 AM","20","0.529999971389771","0.529999971389771","%","","n/a","0"
"Test","cpu.usage.average","8/20/2026 2:54:40 AM","20","0.349999994039536","0.349999994039536","%","","n/a","0"
"Test","cpu.usage.average","8/20/2026 2:55:00 AM","20","0.469999998807907","0.469999998807907","%","","n/a","0"
"Test","cpu.usage.average","8/20/2026 2:55:20 AM","20","0.509999990463257","0.509999990463257","%","","n/a","0"
"Test","cpu.usage.average","8/20/2026 2:55:40 AM","20","0.449999988079071","0.449999988079071","%","","n/a","0"
"Test","cpu.usage.average","8/20/2026 2:56:00 AM","20","0.449999988079071","0.449999988079071","%","","n/a","0"
"Test","cpu.usage.average","8/20/2026 2:56:20 AM","20","0.319999992847443","0.319999992847443","%","","n/a","0"
"Test","cpu.usage.average","8/20/2026 2:56:40 AM","20","0.620000004768372","0.620000004768372","%","","n/a","0"
"Test","cpu.usage.average","8/20/2026 2:57:00 AM","20","0.349999994039536","0.349999994039536","%","","n/a","0"
"Test","cpu.usage.average","8/20/2026 2:57:20 AM","20","0.519999980926514","0.519999980926514","%","","n/a","0"
"Test","cpu.usage.average","8/20/2026 2:57:40 AM","20","0.370000004768372","0.370000004768372","%","","n/a","0"
"Test","cpu.usage.average","8/20/2026 2:58:00 AM","20","0.469999998807907","0.469999998807907","%","","n/a","0"
