Fully qualified domain name,Instance Name,Database Name,Database Status,SQL Edition,SQL Version,Logical CPU Count,Hyperthread Ratio,Physical CPU Count,TempDb size (in MB),Is FCI Enabled,Failover cluster name,Failover cluster instance role,Failover cluster shared disk count,Is failover cluster multi subnet,Max server memory (in MB),Service pack,ESU status,IS AG enabled,Build version,Service status,Is database highly available,Is part of distributed availability group,Database size (in MB),Data file size (in MB),Log file size (in MB),Compatibility level,Data file count,Log file count,Data autogrowth enabled,Log autogrowth enabled,Percent growth files present,Database file configuration,Data file configuration,Log file configuration,Database physical file paths,Availability group ID,Availability group name,Availability group type,Availability replica ID,Availability replica name,Commit mode,Replica type,Replica state,Is AG multi subnet,AG replica sync status,AG replica seed mode,AG replica read mode,Linked server count,Linked servers,Linked server dependency count,Linked server dependencies,Linked server discovery warning,SSIS catalog present,SSIS package count,SSIS packages,Legacy SSIS package count,Legacy SSIS packages,SSIS SQL Agent job step count,SSIS SQL Agent jobs,SSIS last execution,SSIS discovery warning,SSRS ReportServer present,SSRS ReportServerTempDB present,SSRS report count,SSRS reports,SSRS subscription count,SSRS subscriptions,SSRS last subscription run,SSRS discovery warning
WIN-DEMO-APP01.mstar.lab,WIN-DEMO-APP01,NatDbMStar,ONLINE,Developer Edition (64-bit),13.0.5026.0,4,1,4,40.00,FALSE,,,,,6144,SP2,,TRUE,13.0.5026.0,Running,TRUE,FALSE,16.00,8.00,8.00,130,1,1,TRUE,TRUE,FALSE,NatDbMStar [ROWS] Size=8.00 MB; Max=UNLIMITED; Growth=64.00 MB; NatDbMStar_log [LOG] Size=8.00 MB; Max=2097152.00 MB; Growth=64.00 MB,NatDbMStar: Size=8.00 MB; Growth=64.00 MB,NatDbMStar_log: Size=8.00 MB; Growth=64.00 MB,ROWS: C:\Program Files\Microsoft SQL Server\MSSQL13.MSSQLSERVER\MSSQL\DATA\NatDbMStar.mdf; LOG: C:\Program Files\Microsoft SQL Server\MSSQL13.MSSQLSERVER\MSSQL\DATA\NatDbMStar_log.ldf,BD09E143-4432-4435-B960-7FA836DE9C71,MSTAR-AG,REGULAR,7A18AB33-A3EF-4375-86FA-F5A8DE20F47E,WIN-DEMO-APP01,ASYNCHRONOUS_COMMIT,PRIMARY,ONLINE,FALSE,SYNCHRONIZED,MANUAL,NO,1,WIN-DEMO-APP03 [SQLNCLI] -> WIN-DEMO-APP03,0,,,TRUE,0,,9,MSTAR_Test; PerfCountersCollect; PerfCountersUpload; QueryActivityCollect; QueryActivityUpload; SqlTraceCollect; SqlTraceUpload; TSQLQueryCollect; TSQLQueryUpload,0,,NULL,,TRUE,TRUE,0,,0,,NULL,
WIN-DEMO-APP01.mstar.lab,WIN-DEMO-APP01,NatDbMStar-Outbox,ONLINE,Developer Edition (64-bit),13.0.5026.0,4,1,4,40.00,FALSE,,,,,6144,SP2,,TRUE,13.0.5026.0,Running,TRUE,FALSE,16.00,8.00,8.00,130,1,1,TRUE,TRUE,FALSE,NatDbMStar-Outbox [ROWS] Size=8.00 MB; Max=UNLIMITED; Growth=64.00 MB; NatDbMStar-Outbox_log [LOG] Size=8.00 MB; Max=2097152.00 MB; Growth=64.00 MB,NatDbMStar-Outbox: Size=8.00 MB; Growth=64.00 MB,NatDbMStar-Outbox_log: Size=8.00 MB; Growth=64.00 MB,ROWS: C:\Program Files\Microsoft SQL Server\MSSQL13.MSSQLSERVER\MSSQL\DATA\NatDbMStar-Outbox.mdf; LOG: C:\Program Files\Microsoft SQL Server\MSSQL13.MSSQLSERVER\MSSQL\DATA\NatDbMStar-Outbox_log.ldf,BD09E143-4432-4435-B960-7FA836DE9C71,MSTAR-AG,REGULAR,7A18AB33-A3EF-4375-86FA-F5A8DE20F47E,WIN-DEMO-APP01,ASYNCHRONOUS_COMMIT,PRIMARY,ONLINE,FALSE,SYNCHRONIZED,MANUAL,NO,1,WIN-DEMO-APP03 [SQLNCLI] -> WIN-DEMO-APP03,0,,,TRUE,0,,9,MSTAR_Test; PerfCountersCollect; PerfCountersUpload; QueryActivityCollect; QueryActivityUpload; SqlTraceCollect; SqlTraceUpload; TSQLQueryCollect; TSQLQueryUpload,0,,NULL,,TRUE,TRUE,0,,0,,NULL,
WIN-DEMO-APP01.mstar.lab,WIN-DEMO-APP01,ReportServer,ONLINE,Developer Edition (64-bit),13.0.5026.0,4,1,4,40.00,FALSE,,,,,6144,SP2,,TRUE,13.0.5026.0,Running,FALSE,FALSE,80.00,8.00,72.00,130,1,1,TRUE,TRUE,FALSE,ReportServer [ROWS] Size=8.00 MB; Max=UNLIMITED; Growth=64.00 MB; ReportServer_log [LOG] Size=72.00 MB; Max=2097152.00 MB; Growth=64.00 MB,ReportServer: Size=8.00 MB; Growth=64.00 MB,ReportServer_log: Size=72.00 MB; Growth=64.00 MB,ROWS: C:\Program Files\Microsoft SQL Server\MSSQL13.MSSQLSERVER\MSSQL\DATA\ReportServer.mdf; LOG: C:\Program Files\Microsoft SQL Server\MSSQL13.MSSQLSERVER\MSSQL\DATA\ReportServer_log.ldf,,,,,,,,,FALSE,,,,1,WIN-DEMO-APP03 [SQLNCLI] -> WIN-DEMO-APP03,0,,,TRUE,0,,9,MSTAR_Test; PerfCountersCollect; PerfCountersUpload; QueryActivityCollect; QueryActivityUpload; SqlTraceCollect; SqlTraceUpload; TSQLQueryCollect; TSQLQueryUpload,0,,NULL,,TRUE,TRUE,0,,0,,NULL,
WIN-DEMO-APP01.mstar.lab,WIN-DEMO-APP01,ReportServerTempDB,ONLINE,Developer Edition (64-bit),13.0.5026.0,4,1,4,40.00,FALSE,,,,,6144,SP2,,TRUE,13.0.5026.0,Running,FALSE,FALSE,16.00,8.00,8.00,130,1,1,TRUE,TRUE,FALSE,ReportServerTempDB [ROWS] Size=8.00 MB; Max=UNLIMITED; Growth=64.00 MB; ReportServerTempDB_log [LOG] Size=8.00 MB; Max=2097152.00 MB; Growth=64.00 MB,ReportServerTempDB: Size=8.00 MB; Growth=64.00 MB,ReportServerTempDB_log: Size=8.00 MB; Growth=64.00 MB,ROWS: C:\Program Files\Microsoft SQL Server\MSSQL13.MSSQLSERVER\MSSQL\DATA\ReportServerTempDB.mdf; LOG: C:\Program Files\Microsoft SQL Server\MSSQL13.MSSQLSERVER\MSSQL\DATA\ReportServerTempDB_log.ldf,,,,,,,,,FALSE,,,,1,WIN-DEMO-APP03 [SQLNCLI] -> WIN-DEMO-APP03,0,,,TRUE,0,,9,MSTAR_Test; PerfCountersCollect; PerfCountersUpload; QueryActivityCollect; QueryActivityUpload; SqlTraceCollect; SqlTraceUpload; TSQLQueryCollect; TSQLQueryUpload,0,,NULL,,TRUE,TRUE,0,,0,,NULL,
WIN-DEMO-APP01.mstar.lab,WIN-DEMO-APP01,SSISDB,ONLINE,Developer Edition (64-bit),13.0.5026.0,4,1,4,40.00,FALSE,,,,,6144,SP2,,TRUE,13.0.5026.0,Running,FALSE,FALSE,43.75,40.00,3.75,130,1,1,TRUE,TRUE,TRUE,data [ROWS] Size=40.00 MB; Max=UNLIMITED; Growth=10%; log [LOG] Size=3.75 MB; Max=2097152.00 MB; Growth=10%,data: Size=40.00 MB; Growth=10%,log: Size=3.75 MB; Growth=10%,ROWS: C:\Program Files\Microsoft SQL Server\MSSQL13.MSSQLSERVER\MSSQL\DATA\SSISDB.mdf; LOG: C:\Program Files\Microsoft SQL Server\MSSQL13.MSSQLSERVER\MSSQL\DATA\SSISDB.ldf,,,,,,,,,FALSE,,,,1,WIN-DEMO-APP03 [SQLNCLI] -> WIN-DEMO-APP03,0,,,TRUE,0,,9,MSTAR_Test; PerfCountersCollect; PerfCountersUpload; QueryActivityCollect; QueryActivityUpload; SqlTraceCollect; SqlTraceUpload; TSQLQueryCollect; TSQLQueryUpload,0,,NULL,,TRUE,TRUE,0,,0,,NULL,
